location,temperature,humidity,wind_speed,wind_direction,timestamp
Mumbai,21,50,5.516361400724075,359,2026-04-01 19:18:08.544459
Mumbai,24,42,6.640810106647717,248,2026-04-01 18:18:08.544465
Mumbai,37,54,4.624729931595564,36,2026-04-01 17:18:08.544470
Mumbai,37,77,9.793496249557702,114,2026-04-01 16:18:08.544475
Mumbai,20,56,7.932662452861609,130,2026-04-01 15:18:08.544480
Mumbai,38,67,7.527453730285763,328,2026-04-01 14:18:08.544485
Mumbai,28,50,2.6309615168041285,99,2026-04-01 13:18:08.544491
Mumbai,39,68,5.735901638094766,303,2026-04-01 12:18:08.544496
Mumbai,28,81,3.951224718786479,171,2026-04-01 11:18:08.544501
Mumbai,26,67,9.27145040481357,241,2026-04-01 10:18:08.544506
Mumbai,27,48,2.6472516692556667,51,2026-04-01 09:18:08.544510
Mumbai,36,70,2.262847350944339,185,2026-04-01 08:18:08.544515
Mumbai,35,63,7.133039914365856,90,2026-04-01 07:18:08.544519
Mumbai,28,77,6.871604989774954,343,2026-04-01 06:18:08.544523
Mumbai,28,58,9.821522855047217,293,2026-04-01 05:18:08.544528
Mumbai,20,53,9.838854703924277,208,2026-04-01 04:18:08.544532
Mumbai,24,77,2.3332321052420797,252,2026-04-01 03:18:08.544537
Mumbai,35,42,9.147472005527561,269,2026-04-01 02:18:08.544542
Mumbai,30,44,4.400615423080044,217,2026-04-01 01:18:08.544547
Mumbai,40,59,3.291131375261026,158,2026-04-01 00:18:08.544552
Mumbai,38,75,5.664169928864839,343,2026-03-31 23:18:08.544558
Mumbai,30,42,4.725968606208063,340,2026-03-31 22:18:08.544563
Mumbai,35,43,8.69265562469052,92,2026-03-31 21:18:08.544568
Mumbai,40,72,2.6486365041502804,69,2026-03-31 20:18:08.544573
Mumbai,40,43,1.2497338361154726,119,2026-03-31 19:18:08.544578
Mumbai,26,55,8.473561743311995,305,2026-03-31 18:18:08.544583
Mumbai,31,75,6.013116902982529,14,2026-03-31 17:18:08.544588
Mumbai,39,56,7.220441066845489,291,2026-03-31 16:18:08.544593
Mumbai,29,51,4.35815955039337,208,2026-03-31 15:18:08.544598
Mumbai,30,64,5.7176046703676775,16,2026-03-31 14:18:08.544603
Mumbai,40,67,6.7623550357796915,132,2026-03-31 13:18:08.544608
Mumbai,33,58,2.9303420396281874,253,2026-03-31 12:18:08.544613
Mumbai,40,44,4.646038389169263,252,2026-03-31 11:18:08.544618
Mumbai,32,40,6.015361072722162,262,2026-03-31 10:18:08.544623
Mumbai,37,40,9.724572247928323,170,2026-03-31 09:18:08.544628
Mumbai,37,88,3.912874183131815,360,2026-03-31 08:18:08.544633
Mumbai,35,77,4.848550316413672,257,2026-03-31 07:18:08.544639
Mumbai,34,73,4.792034033775208,193,2026-03-31 06:18:08.544645
Mumbai,36,77,7.069246882754763,168,2026-03-31 05:18:08.544650
Mumbai,29,67,6.933293944391365,155,2026-03-31 04:18:08.544655
Mumbai,39,90,8.115405635475913,271,2026-03-31 03:18:08.544660
Mumbai,29,52,7.153856760032978,350,2026-03-31 02:18:08.544665
Mumbai,24,87,1.5955655732045715,339,2026-03-31 01:18:08.544669
Mumbai,30,47,3.08191385574405,85,2026-03-31 00:18:08.544674
Mumbai,26,50,8.635990602194259,71,2026-03-30 23:18:08.544678
Mumbai,34,64,9.720633953841832,37,2026-03-30 22:18:08.544682
Mumbai,30,62,7.836030158977919,61,2026-03-30 21:18:08.544687
Mumbai,33,40,5.671260127062106,14,2026-03-30 20:18:08.544691
Mumbai,27,58,1.2618671746913999,218,2026-03-30 19:18:08.544696
Mumbai,40,71,6.81984339709142,72,2026-03-30 18:18:08.544701
Mumbai,36,57,4.294562833531279,335,2026-03-30 17:18:08.544705
Mumbai,27,45,2.800975376031329,357,2026-03-30 16:18:08.544710
Mumbai,33,50,5.3472599378093815,222,2026-03-30 15:18:08.544715
Mumbai,37,51,8.266763653918908,6,2026-03-30 14:18:08.544720
Mumbai,21,89,8.734539799407681,323,2026-03-30 13:18:08.544725
Mumbai,33,60,5.913609008097954,155,2026-03-30 12:18:08.544730
Mumbai,24,46,2.3508011803894586,123,2026-03-30 11:18:08.544735
Mumbai,39,59,7.249110424180178,161,2026-03-30 10:18:08.544740
Mumbai,30,69,6.710717354920394,209,2026-03-30 09:18:08.544745
Mumbai,20,52,5.585088313214289,164,2026-03-30 08:18:08.544750
Mumbai,32,90,3.047736003116108,255,2026-03-30 07:18:08.544755
Mumbai,28,57,1.9792594710373688,299,2026-03-30 06:18:08.544760
Mumbai,34,52,8.451978752807028,301,2026-03-30 05:18:08.544765
Mumbai,34,53,3.70237119663022,235,2026-03-30 04:18:08.544770
Mumbai,24,90,4.1742507057088485,117,2026-03-30 03:18:08.544775
Mumbai,26,63,5.416854525960754,66,2026-03-30 02:18:08.544780
Mumbai,22,40,2.115474653551975,18,2026-03-30 01:18:08.544786
Mumbai,40,68,2.6517301601581202,29,2026-03-30 00:18:08.544791
Mumbai,36,74,6.207154701829247,77,2026-03-29 23:18:08.544796
Mumbai,25,89,7.619251558083328,125,2026-03-29 22:18:08.544801
Mumbai,26,71,1.0887899074477474,247,2026-03-29 21:18:08.544806
Mumbai,38,68,3.506123846130802,46,2026-03-29 20:18:08.544811
Mumbai,21,82,5.641227772461713,326,2026-03-29 19:18:08.544816
Mumbai,40,67,6.041682514360336,144,2026-03-29 18:18:08.544821
Mumbai,22,83,7.587733571171897,324,2026-03-29 17:18:08.544825
Mumbai,37,56,3.8978427229518995,219,2026-03-29 16:18:08.544830
Mumbai,37,48,4.245547036750882,122,2026-03-29 15:18:08.544834
Mumbai,39,41,8.920120636090736,325,2026-03-29 14:18:08.544839
Mumbai,30,44,3.7324810918294014,139,2026-03-29 13:18:08.544843
Mumbai,38,46,1.9742104136364225,211,2026-03-29 12:18:08.544847
Mumbai,32,56,5.87840090516033,212,2026-03-29 11:18:08.544852
Mumbai,35,52,6.792885114055653,84,2026-03-29 10:18:08.544858
Mumbai,26,70,3.9008101732981686,287,2026-03-29 09:18:08.544863
Mumbai,20,50,8.840025430766865,286,2026-03-29 08:18:08.544868
Mumbai,20,74,8.927727235688987,262,2026-03-29 07:18:08.544873
Mumbai,22,76,2.4501351107696454,278,2026-03-29 06:18:08.544878
Mumbai,28,73,8.703178187012245,171,2026-03-29 05:18:08.544883
Mumbai,20,44,9.236377659817148,159,2026-03-29 04:18:08.544888
Mumbai,21,73,6.445533299514953,63,2026-03-29 03:18:08.544893
Mumbai,37,41,9.343269799251917,165,2026-03-29 02:18:08.544898
Mumbai,23,73,2.64434627154442,124,2026-03-29 01:18:08.544903
Mumbai,26,87,8.532368022455753,219,2026-03-29 00:18:08.544908
Mumbai,24,73,5.579617077701745,153,2026-03-28 23:18:08.544913
Mumbai,34,51,8.16978107526882,130,2026-03-28 22:18:08.544920
Mumbai,28,64,3.961958539026072,84,2026-03-28 21:18:08.544925
Mumbai,31,61,1.456656281648901,86,2026-03-28 20:18:08.544930
Mumbai,37,57,6.379328587368642,78,2026-03-28 19:18:08.544935
Mumbai,25,52,3.752338598403498,346,2026-03-28 18:18:08.544940
Mumbai,40,90,5.094161770402222,110,2026-03-28 17:18:08.544945
Mumbai,26,86,2.55035547664165,333,2026-03-28 16:18:08.544950
Mumbai,35,85,9.157005972204024,112,2026-03-28 15:18:08.544955
Mumbai,21,56,8.288999229734868,133,2026-03-28 14:18:08.544960
Mumbai,39,70,4.743578234835894,224,2026-03-28 13:18:08.544965
Mumbai,30,41,6.972801527881731,33,2026-03-28 12:18:08.544970
Mumbai,36,41,9.928772163310391,76,2026-03-28 11:18:08.544975
Mumbai,32,45,1.859948738617223,117,2026-03-28 10:18:08.544980
Mumbai,23,44,8.98446207122738,165,2026-03-28 09:18:08.544985
Mumbai,27,74,8.743107839926207,301,2026-03-28 08:18:08.544989
Mumbai,38,65,7.2960000674392145,120,2026-03-28 07:18:08.544994
Mumbai,27,51,6.275443672579559,63,2026-03-28 06:18:08.544998
Mumbai,40,52,1.2778720478849994,152,2026-03-28 05:18:08.545002
Mumbai,28,49,1.085247283917408,308,2026-03-28 04:18:08.545007
Mumbai,30,67,5.1269710000573365,266,2026-03-28 03:18:08.545012
Mumbai,34,62,3.7818974045477303,317,2026-03-28 02:18:08.545017
Mumbai,22,85,3.7225758213477365,83,2026-03-28 01:18:08.545022
Mumbai,40,64,5.201638767122999,309,2026-03-28 00:18:08.545027
Delhi,26,87,5.131222595834581,171,2026-04-06 23:18:08.545033
Delhi,37,50,3.1318854801970417,5,2026-04-06 22:18:08.545038
Delhi,40,57,7.492464011141116,172,2026-04-06 21:18:08.545044
Delhi,26,66,3.9241894987958483,70,2026-04-06 20:18:08.545050
Delhi,21,44,2.9321087066726985,324,2026-04-06 19:18:08.545056
Delhi,20,47,8.229462456572433,193,2026-04-06 18:18:08.545061
Delhi,40,90,5.3564582936671155,258,2026-04-06 17:18:08.545066
Delhi,22,68,3.0617956714043384,319,2026-04-06 16:18:08.545071
Delhi,25,87,7.43128820048242,326,2026-04-06 15:18:08.545076
Delhi,40,76,8.569537142050224,26,2026-04-06 14:18:08.545081
Delhi,32,62,8.58504356078748,310,2026-04-06 13:18:08.545086
Delhi,37,43,7.184381426515387,74,2026-04-06 12:18:08.545091
Delhi,22,49,5.639548698361137,68,2026-04-06 11:18:08.545096
Delhi,40,41,6.903002325009744,52,2026-04-06 10:18:08.545101
Delhi,21,57,9.963511621496828,338,2026-04-06 09:18:08.545106
Delhi,31,77,8.342911916003963,280,2026-04-06 08:18:08.545111
Delhi,21,87,6.160439545270254,185,2026-04-06 07:18:08.545116
Delhi,29,87,3.9213721443011247,56,2026-04-06 06:18:08.545121
Delhi,28,54,9.000485039478468,354,2026-04-06 05:18:08.545126
Delhi,27,50,8.414936204705912,211,2026-04-06 04:18:08.545130
Delhi,25,73,6.245115974627439,338,2026-04-06 03:18:08.545135
Delhi,40,52,9.620289898410213,73,2026-04-06 02:18:08.545140
Delhi,27,51,5.948603350368882,67,2026-04-06 01:18:08.545144
Delhi,25,75,1.8062582312288427,289,2026-04-06 00:18:08.545148
Delhi,35,56,9.064633738856571,221,2026-04-05 23:18:08.545153
Delhi,34,89,7.6283944190310615,200,2026-04-05 22:18:08.545157
Delhi,21,81,5.713987782937955,248,2026-04-05 21:18:08.545162
Delhi,35,59,5.730297953321194,133,2026-04-05 20:18:08.545167
Delhi,31,44,4.416436086140436,191,2026-04-05 19:18:08.545172
Delhi,21,72,1.6183599898322476,72,2026-04-05 18:18:08.545177
Delhi,38,52,4.800956393690352,60,2026-04-05 17:18:08.545182
Delhi,40,48,4.733638496325042,316,2026-04-05 16:18:08.545187
Delhi,29,85,3.013310989058785,70,2026-04-05 15:18:08.545192
Delhi,20,67,4.151369752723957,250,2026-04-05 14:18:08.545197
Delhi,25,60,4.13960898376792,106,2026-04-05 13:18:08.545202
Delhi,31,83,7.071933567902811,268,2026-04-05 12:18:08.545207
Delhi,33,86,1.921256851860533,234,2026-04-05 11:18:08.545212
Delhi,37,66,3.3947776404095222,272,2026-04-05 10:18:08.545217
Delhi,21,52,6.55722671126139,120,2026-04-05 09:18:08.545222
Delhi,33,68,1.508779870816471,172,2026-04-05 08:18:08.545227
Delhi,26,84,8.728947294775544,343,2026-04-05 07:18:08.545232
Delhi,25,75,5.262380278964323,303,2026-04-05 06:18:08.545239
Delhi,35,56,4.608155266581987,277,2026-04-05 05:18:08.545244
Delhi,34,48,2.1852364278432397,314,2026-04-05 04:18:08.545249
Delhi,30,83,8.828262408888406,54,2026-04-05 03:18:08.545254
Delhi,21,90,4.691262021744612,177,2026-04-05 02:18:08.545258
Delhi,38,40,2.7621458029790844,50,2026-04-05 01:18:08.545263
Delhi,36,54,8.734558673585596,303,2026-04-05 00:18:08.545268
Delhi,30,51,2.985618810573132,359,2026-04-04 23:18:08.545273
Delhi,39,90,9.824981395966896,278,2026-04-04 22:18:08.545278
Delhi,27,55,9.166295360185366,15,2026-04-04 21:18:08.545283
Delhi,26,46,8.59106135195702,39,2026-04-04 20:18:08.545287
Delhi,25,74,1.579370292534791,140,2026-04-04 19:18:08.545292
Delhi,40,42,7.928525306724844,191,2026-04-04 18:18:08.545296
Delhi,34,88,2.197829083927222,161,2026-04-04 17:18:08.545300
Delhi,25,57,8.650678453017456,308,2026-04-04 16:18:08.545305
Delhi,39,87,1.200562950646607,203,2026-04-04 15:18:08.545309
Delhi,36,73,3.402174956012872,100,2026-04-04 14:18:08.545313
Delhi,31,70,8.21308962076899,138,2026-04-04 13:18:08.545318
Delhi,32,74,6.400239433927384,288,2026-04-04 12:18:08.545323
Delhi,37,70,2.998231674605086,257,2026-04-04 11:18:08.545328
Delhi,40,51,4.934765245835548,311,2026-04-04 10:18:08.545333
Delhi,28,80,3.5874349025260193,232,2026-04-04 09:18:08.545338
Delhi,28,53,7.40185249777049,172,2026-04-04 08:18:08.545342
Delhi,21,45,5.316115724052966,123,2026-04-04 07:18:08.545347
Delhi,36,86,4.937802869217433,226,2026-04-04 06:18:08.545352
Delhi,30,53,7.212499852931563,154,2026-04-04 05:18:08.545357
Delhi,40,60,1.128704138572036,206,2026-04-04 04:18:08.545363
Delhi,38,70,6.625130472078483,344,2026-04-04 03:18:08.545367
Delhi,24,74,3.111401259751981,127,2026-04-04 02:18:08.545373
Delhi,21,43,5.424469566073875,285,2026-04-04 01:18:08.545378
Delhi,27,88,8.654466670544823,75,2026-04-04 00:18:08.545383
Delhi,23,51,7.051225581879578,122,2026-04-03 23:18:08.545388
Delhi,39,57,3.049542910195867,218,2026-04-03 22:18:08.545393
Delhi,22,89,4.873072365804048,74,2026-04-03 21:18:08.545398
Delhi,38,67,3.122505210675553,130,2026-04-03 20:18:08.545403
Delhi,28,69,7.083942218051602,224,2026-04-03 19:18:08.545408
Delhi,29,48,2.5883053487267382,201,2026-04-03 18:18:08.545413
Delhi,27,62,8.839013319023612,151,2026-04-03 17:18:08.545428
Delhi,29,47,1.1728706653757608,130,2026-04-03 16:18:08.545433
Delhi,27,42,2.093292625230361,259,2026-04-03 15:18:08.545438
Delhi,25,53,2.2788459184762457,309,2026-04-03 14:18:08.545443
Delhi,37,50,8.73833882921361,212,2026-04-03 13:18:08.545447
Delhi,31,40,5.1050261730945365,137,2026-04-03 12:18:08.545451
Delhi,38,79,8.808487295538368,352,2026-04-03 11:18:08.545456
Delhi,29,79,4.90252532481251,129,2026-04-03 10:18:08.545460
Delhi,22,64,4.166571076927045,304,2026-04-03 09:18:08.545465
Delhi,35,76,3.2833352541572838,193,2026-04-03 08:18:08.545469
Delhi,26,90,3.087924945762337,211,2026-04-03 07:18:08.545474
Delhi,33,52,3.6150187550418957,264,2026-04-03 06:18:08.545479
Delhi,24,54,4.119498248671222,290,2026-04-03 05:18:08.545484
Delhi,28,69,5.590132518458489,352,2026-04-03 04:18:08.545490
Delhi,34,62,1.1858183952997277,310,2026-04-03 03:18:08.545495
Delhi,35,75,3.204389082578827,233,2026-04-03 02:18:08.545500
Delhi,26,66,8.053278098458051,331,2026-04-03 01:18:08.545505
Delhi,30,63,9.938534935204117,289,2026-04-03 00:18:08.545510
Delhi,28,78,3.484692562306145,151,2026-04-02 23:18:08.545516
Delhi,27,67,7.432427352917672,18,2026-04-02 22:18:08.545521
Delhi,35,56,7.206670926283533,220,2026-04-02 21:18:08.545525
Delhi,40,56,3.3404725804244353,67,2026-04-02 20:18:08.545530
Delhi,35,81,8.643936690689808,293,2026-04-02 19:18:08.545535
Delhi,39,85,2.278952743560751,285,2026-04-02 18:18:08.545540
Delhi,36,84,2.660703340887225,182,2026-04-02 17:18:08.545546
Delhi,39,58,6.547561908829235,80,2026-04-02 16:18:08.545551
Delhi,34,89,5.841325103945305,320,2026-04-02 15:18:08.545556
Delhi,26,65,5.061539224013416,133,2026-04-02 14:18:08.545561
Delhi,22,78,7.758076083962152,206,2026-04-02 13:18:08.545566
Delhi,22,53,5.665663469897614,114,2026-04-02 12:18:08.545571
Delhi,29,72,1.278946868675558,159,2026-04-02 11:18:08.545576
Delhi,20,55,3.814584488115095,71,2026-04-02 10:18:08.545581
Delhi,32,41,8.702886422687788,193,2026-04-02 09:18:08.545587
Delhi,27,76,9.612818029901446,175,2026-04-02 08:18:08.545591
Delhi,23,50,6.887536357713323,23,2026-04-02 07:18:08.545596
Delhi,36,62,2.2493321138109366,341,2026-04-02 06:18:08.545601
Delhi,34,58,7.347042464690581,197,2026-04-02 05:18:08.545604
Delhi,34,66,2.347266533073688,157,2026-04-02 04:18:08.545608
Delhi,32,81,3.2521445221734377,142,2026-04-02 03:18:08.545612
Delhi,24,49,2.3867899362468368,329,2026-04-02 02:18:08.545616
Delhi,31,89,8.066666312839898,232,2026-04-02 01:18:08.545622
Delhi,26,89,3.318821003253899,113,2026-04-02 00:18:08.545625
Delhi,31,90,7.550296955594058,72,2026-04-01 23:18:08.545628
Delhi,35,90,2.1928520936652642,130,2026-04-01 22:18:08.545630
Delhi,35,46,3.07793379785665,181,2026-04-01 21:18:08.545633
Delhi,28,82,2.6243517934950984,262,2026-04-01 20:18:08.545636
Delhi,24,87,8.469680268447256,11,2026-04-01 19:18:08.545638
Delhi,34,48,8.239694213075031,300,2026-04-01 18:18:08.545641
Delhi,30,41,9.061368991251607,60,2026-04-01 17:18:08.545644
Delhi,22,63,8.258888723646148,110,2026-04-01 16:18:08.545646
Delhi,32,54,5.517045844815988,329,2026-04-01 15:18:08.545649
Delhi,24,43,4.836318555082751,109,2026-04-01 14:18:08.545652
Delhi,34,57,1.2696758430582853,243,2026-04-01 13:18:08.545654
Delhi,26,65,7.31411307313331,160,2026-04-01 12:18:08.545657
Delhi,36,51,1.9073075826882908,302,2026-04-01 11:18:08.545659
Delhi,39,56,3.1660855101903347,93,2026-04-01 10:18:08.545662
Delhi,30,64,9.741454183485482,216,2026-04-01 09:18:08.545664
Delhi,33,49,9.352930778439271,66,2026-04-01 08:18:08.545667
Delhi,20,42,3.2601614768016396,324,2026-04-01 07:18:08.545670
Delhi,22,89,4.4768670314091805,275,2026-04-01 06:18:08.545672
Delhi,25,66,7.652150157189291,149,2026-04-01 05:18:08.545675
Delhi,39,62,2.1504934324148475,189,2026-04-01 04:18:08.545677
Delhi,27,40,1.2663201074405515,88,2026-04-01 03:18:08.545680
Delhi,30,64,4.300486509806525,115,2026-04-01 02:18:08.545682
Delhi,33,44,9.629915921978146,16,2026-04-01 01:18:08.545685
Delhi,30,54,1.0174062931395587,170,2026-04-01 00:18:08.545688
Delhi,21,67,5.090106961257247,353,2026-03-31 23:18:08.545690
Delhi,36,74,8.266665787116303,261,2026-03-31 22:18:08.545693
Delhi,28,72,4.334300509026319,128,2026-03-31 21:18:08.545696
Delhi,28,85,8.070151722735934,56,2026-03-31 20:18:08.545698
Delhi,37,54,7.671187989391367,270,2026-03-31 19:18:08.545701
Delhi,20,40,9.229071939939487,29,2026-03-31 18:18:08.545704
Delhi,32,67,3.844108622261655,112,2026-03-31 17:18:08.545706
Delhi,22,68,2.103314374723526,135,2026-03-31 16:18:08.545709
Delhi,23,89,9.053496205727388,271,2026-03-31 15:18:08.545712
Delhi,36,66,7.794937890268735,333,2026-03-31 14:18:08.545714
Delhi,34,79,6.488307375438996,307,2026-03-31 13:18:08.545717
Delhi,29,68,5.2532710771182565,225,2026-03-31 12:18:08.545719
Delhi,24,58,8.607770279340045,68,2026-03-31 11:18:08.545722
Delhi,22,84,1.6244821798006255,48,2026-03-31 10:18:08.545724
Delhi,26,61,4.61904750090003,248,2026-03-31 09:18:08.545727
Delhi,20,69,1.7641378921621627,267,2026-03-31 08:18:08.545729
Delhi,23,49,9.633027991391877,229,2026-03-31 07:18:08.545732
Delhi,31,57,7.223506276203828,112,2026-03-31 06:18:08.545735
Delhi,39,72,6.850774407563437,31,2026-03-31 05:18:08.545737
Delhi,29,85,1.2130018670334235,263,2026-03-31 04:18:08.545739
Delhi,38,58,8.218315093640328,316,2026-03-31 03:18:08.545742
Delhi,30,85,1.0337045834791432,274,2026-03-31 02:18:08.545744
Delhi,33,51,4.808003220588457,350,2026-03-31 01:18:08.545747
Delhi,27,79,7.727264482602974,54,2026-03-31 00:18:08.545749
Delhi,26,46,6.5919821002078525,32,2026-03-30 23:18:08.545752
Delhi,37,51,1.3878819183619515,72,2026-03-30 22:18:08.545754
Delhi,22,60,4.237834239087697,318,2026-03-30 21:18:08.545757
Delhi,23,46,3.5805792847933597,201,2026-03-30 20:18:08.545760
Delhi,40,90,9.348552109731234,351,2026-03-30 19:18:08.545762
Delhi,40,41,6.2908890929692,198,2026-03-30 18:18:08.545765
Delhi,32,67,3.4992512571361263,41,2026-03-30 17:18:08.545767
Delhi,30,77,6.898460399008745,163,2026-03-30 16:18:08.545770
Delhi,34,52,3.3680166617689062,26,2026-03-30 15:18:08.545772
Delhi,38,84,1.1571335399539981,356,2026-03-30 14:18:08.545775
Delhi,25,40,7.571650817592305,331,2026-03-30 13:18:08.545778
Delhi,35,63,6.10276695340548,146,2026-03-30 12:18:08.545780
Delhi,25,73,1.7801951333918997,344,2026-03-30 11:18:08.545783
Delhi,34,82,6.88053993956772,58,2026-03-30 10:18:08.545785
Delhi,29,40,4.613973744644206,344,2026-03-30 09:18:08.545788
Delhi,29,41,2.134479817364885,132,2026-03-30 08:18:08.545790
Delhi,37,87,1.1534100875252828,171,2026-03-30 07:18:08.545793
Delhi,31,70,6.694897095511419,283,2026-03-30 06:18:08.545796
Delhi,36,86,5.641687201400851,269,2026-03-30 05:18:08.545798
Delhi,20,61,3.556892946922627,279,2026-03-30 04:18:08.545801
Delhi,33,74,4.459978849642262,87,2026-03-30 03:18:08.545803
Delhi,31,51,5.564125364337976,74,2026-03-30 02:18:08.545806
Delhi,40,88,4.617094843729985,158,2026-03-30 01:18:08.545808
Delhi,27,82,4.115713811086319,80,2026-03-30 00:18:08.545811
Delhi,20,44,7.131909495855986,214,2026-03-29 23:18:08.545814
Delhi,26,67,3.084065927762605,24,2026-03-29 22:18:08.545818
Delhi,21,65,3.8147068516704845,75,2026-03-29 21:18:08.545821
Delhi,29,47,1.171767074851167,163,2026-03-29 20:18:08.545823
Delhi,23,43,8.972495568690922,201,2026-03-29 19:18:08.545826
Delhi,37,53,3.243332888385399,26,2026-03-29 18:18:08.545828
Delhi,30,65,7.503698960387753,124,2026-03-29 17:18:08.545831
Delhi,38,50,9.746232912201355,123,2026-03-29 16:18:08.545833
Delhi,33,46,2.949355757241686,95,2026-03-29 15:18:08.545836
Delhi,39,84,7.47267975358772,248,2026-03-29 14:18:08.545839
Delhi,31,63,4.804628567149247,268,2026-03-29 13:18:08.545841
Delhi,27,64,8.0631034559988,300,2026-03-29 12:18:08.545844
Delhi,31,57,5.073061857786978,204,2026-03-29 11:18:08.545846
Delhi,27,41,9.072786253947188,122,2026-03-29 10:18:08.545849
Delhi,35,50,4.360881477642227,179,2026-03-29 09:18:08.545852
Delhi,40,89,5.292308057618708,204,2026-03-29 08:18:08.545854
Delhi,26,89,9.983216618015136,40,2026-03-29 07:18:08.545857
Delhi,35,59,1.8605073721532288,295,2026-03-29 06:18:08.545859
Delhi,30,88,6.37439778163184,46,2026-03-29 05:18:08.545862
Delhi,32,55,2.345924167145706,31,2026-03-29 04:18:08.545865
Delhi,24,64,4.0306250781502255,294,2026-03-29 03:18:08.545867
Delhi,23,47,7.196131937330239,28,2026-03-29 02:18:08.545870
Delhi,30,48,4.515809037063662,281,2026-03-29 01:18:08.545873
Delhi,36,54,9.436200826090273,47,2026-03-29 00:18:08.545875
Delhi,30,71,1.5016877828432351,291,2026-03-28 23:18:08.545877
Delhi,30,74,8.698858721951062,318,2026-03-28 22:18:08.545880
Delhi,26,44,3.2030350324477954,3,2026-03-28 21:18:08.545883
Delhi,38,78,7.768545699016453,277,2026-03-28 20:18:08.545886
Delhi,34,46,2.7944656765482625,307,2026-03-28 19:18:08.545889
Delhi,32,57,7.278073674987633,87,2026-03-28 18:18:08.545891
Delhi,34,75,4.962846806266057,80,2026-03-28 17:18:08.545894
Delhi,23,72,6.582459691240512,100,2026-03-28 16:18:08.545897
Delhi,35,66,2.7499783519873855,251,2026-03-28 15:18:08.545899
Delhi,22,83,4.932067864212787,302,2026-03-28 14:18:08.545902
Delhi,21,50,2.8739699374099166,116,2026-03-28 13:18:08.545904
Delhi,27,66,4.545522616055195,237,2026-03-28 12:18:08.545907
Delhi,27,72,5.295424444741638,353,2026-03-28 11:18:08.545909
Delhi,38,63,2.078019049840651,75,2026-03-28 10:18:08.545912
Delhi,27,43,5.657699848372879,312,2026-03-28 09:18:08.545914
Delhi,40,68,9.819548810630115,203,2026-03-28 08:18:08.545917
Delhi,26,67,6.805851642758966,72,2026-03-28 07:18:08.545919
Delhi,39,41,8.32435172244854,222,2026-03-28 06:18:08.545922
Delhi,22,44,6.566598871224399,233,2026-03-28 05:18:08.545925
Delhi,34,76,1.2234822598826662,226,2026-03-28 04:18:08.545928
Delhi,26,49,4.602665065733467,183,2026-03-28 03:18:08.545930
Delhi,36,85,3.361045235220896,356,2026-03-28 02:18:08.545933
Delhi,33,64,1.2762709676864683,46,2026-03-28 01:18:08.545935
Delhi,20,54,7.606989358625768,272,2026-03-28 00:18:08.545938
Jammu and Kashmir,32,77,5.924633170791091,299,2026-04-06 23:18:08.545942
Jammu and Kashmir,26,82,7.972186940634345,184,2026-04-06 22:18:08.545945
Jammu and Kashmir,33,85,5.2491300529620535,71,2026-04-06 21:18:08.545949
Jammu and Kashmir,22,48,8.016111717695422,63,2026-04-06 20:18:08.545952
Jammu and Kashmir,20,54,1.3152620080108866,95,2026-04-06 19:18:08.545954
Jammu and Kashmir,38,60,1.7465740333545632,224,2026-04-06 18:18:08.545957
Jammu and Kashmir,36,61,2.4827708668851285,290,2026-04-06 17:18:08.545960
Jammu and Kashmir,31,48,1.5570827157498583,157,2026-04-06 16:18:08.545962
Jammu and Kashmir,29,83,5.215070951013841,179,2026-04-06 15:18:08.545965
Jammu and Kashmir,27,84,5.170589648292851,104,2026-04-06 14:18:08.545968
Jammu and Kashmir,20,44,9.716948946769348,106,2026-04-06 13:18:08.545970
Jammu and Kashmir,30,83,1.0831448726978592,150,2026-04-06 12:18:08.545973
Jammu and Kashmir,39,50,8.330222550277554,175,2026-04-06 11:18:08.545975
Jammu and Kashmir,22,86,4.700606285320925,10,2026-04-06 10:18:08.545978
Jammu and Kashmir,21,77,1.9411977837612695,323,2026-04-06 09:18:08.545980
Jammu and Kashmir,31,75,1.9819331070364652,76,2026-04-06 08:18:08.545983
Jammu and Kashmir,21,86,2.20879149338475,319,2026-04-06 07:18:08.545985
Jammu and Kashmir,39,86,6.131692885555214,104,2026-04-06 06:18:08.545988
Jammu and Kashmir,31,47,2.5260966463870336,137,2026-04-06 05:18:08.545990
Jammu and Kashmir,34,46,6.299556408806071,140,2026-04-06 04:18:08.545993
Jammu and Kashmir,35,57,5.57216132028448,24,2026-04-06 03:18:08.545995
Jammu and Kashmir,21,65,6.2902897510719855,268,2026-04-06 02:18:08.545998
Jammu and Kashmir,38,60,4.123130573370495,78,2026-04-06 01:18:08.546000
Jammu and Kashmir,22,67,1.8526071701753843,269,2026-04-06 00:18:08.546003
Jammu and Kashmir,34,45,5.511524357789834,311,2026-04-05 23:18:08.546006
Jammu and Kashmir,27,76,7.368053223846411,292,2026-04-05 22:18:08.546008
Jammu and Kashmir,37,83,7.537181415934312,224,2026-04-05 21:18:08.546011
Jammu and Kashmir,35,82,7.944634448469936,1,2026-04-05 20:18:08.546013
Jammu and Kashmir,22,42,3.56527799282261,58,2026-04-05 19:18:08.546016
Jammu and Kashmir,23,52,8.474609251985598,163,2026-04-05 18:18:08.546018
Jammu and Kashmir,20,54,6.685296599366471,55,2026-04-05 17:18:08.546021
